sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
CE;;PRETA;60 OU MAIS;5.A CO FUND;SIM;1;2;0;0;2;1;1;2;2;3;2;0
CE;;PRETA;60 OU MAIS;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PRETA;60 OU MAIS;6. A 9. FUND;;2;1;1;3;4;4;2;7;2;2;8;3
CE;;PRETA;60 OU MAIS;6. A 9. FUND;SIM;2;1;1;3;4;4;2;6;2;2;8;3
CE;;PRETA;60 OU MAIS;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;1;0;0;0;0
CE;;PRETA;60 OU MAIS;FUND COMPL;;1;1;1;4;3;5;6;1;1;5;5;6
CE;;PRETA;60 OU MAIS;FUND COMPL;SIM;1;1;1;4;3;5;6;1;1;5;5;6
CE;;PRETA;60 OU MAIS;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PRETA;60 OU MAIS;MEDIO INCOMP;;2;1;2;0;0;0;2;2;1;4;3;3
CE;;PRETA;60 OU MAIS;MEDIO INCOMP;SIM;2;1;2;0;0;0;2;2;1;4;3;3
CE;;PRETA;60 OU MAIS;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PRETA;60 OU MAIS;MEDIO COMPL;;11;9;9;7;11;12;15;20;14;11;10;6
CE;;PRETA;60 OU MAIS;MEDIO COMPL;SIM;11;9;9;7;11;12;15;19;12;11;10;6
CE;;PRETA;60 OU MAIS;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;1;2;0;0;0
CE;;PRETA;60 OU MAIS;SUP. INCOMP;;0;1;0;0;1;0;1;0;0;0;0;1
CE;;PRETA;60 OU MAIS;SUP. INCOMP;SIM;0;1;0;0;1;0;1;0;0;0;0;1
CE;;PRETA;60 OU MAIS;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PRETA;60 OU MAIS;SUP. COMP;;0;2;3;2;1;3;3;4;0;0;1;3
CE;;PRETA;60 OU MAIS;SUP. COMP;SIM;0;2;3;2;1;3;3;4;0;0;1;3
CE;;PRETA;60 OU MAIS;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PRETA;60 OU MAIS;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PRETA;60 OU MAIS;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PRETA;60 OU MAIS;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PRETA;60 OU MAIS;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PRETA;60 OU MAIS;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PRETA;60 OU MAIS;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;;;;32658;31402;31095;32350;33128;33225;36720;35859;34466;38120;33770;32478
CE;;PARDA;;;SIM;30961;29567;29695;30636;31325;31218;34598;33339;32359;36244;32237;30759
CE;;PARDA;;;NÃO;1697;1835;1400;1714;1803;2007;2122;2520;2107;1876;1533;1719
CE;;PARDA;;ANALFABETO;;117;108;144;121;129;132;123;117;113;161;147;152
CE;;PARDA;;ANALFABETO;SIM;114;105;143;119;126;129;121;114;112;161;147;144
CE;;PARDA;;ANALFABETO;NÃO;3;3;1;2;3;3;2;3;1;0;0;8
CE;;PARDA;;ATE 5.A INC;;671;574;696;644;680;701;716;696;639;956;696;720
CE;;PARDA;;ATE 5.A INC;SIM;665;573;685;636;676;696;702;679;631;949;694;702
CE;;PARDA;;ATE 5.A INC;NÃO;6;1;11;8;4;5;14;17;8;7;2;18
CE;;PARDA;;5.A CO FUND;;345;288;363;383;381;388;387;363;403;565;398;368
CE;;PARDA;;5.A CO FUND;SIM;338;281;360;375;379;386;381;345;395;560;395;349
CE;;PARDA;;5.A CO FUND;NÃO;7;7;3;8;2;2;6;18;8;5;3;19
CE;;PARDA;;6. A 9. FUND;;1342;1262;1425;1445;1425;1362;1463;1540;1515;1760;1725;1713
CE;;PARDA;;6. A 9. FUND;SIM;1315;1238;1397;1428;1389;1327;1444;1470;1482;1729;1696;1681
CE;;PARDA;;6. A 9. FUND;NÃO;27;24;28;17;36;35;19;70;33;31;29;32
CE;;PARDA;;FUND COMPL;;2273;2129;2427;2420;2361;2283;2496;2413;2480;2670;2446;2342
CE;;PARDA;;FUND COMPL;SIM;2225;2077;2389;2382;2329;2227;2434;2309;2417;2619;2405;2278
CE;;PARDA;;FUND COMPL;NÃO;48;52;38;38;32;56;62;104;63;51;41;64
CE;;PARDA;;MEDIO INCOMP;;1675;1652;1693;1650;1680;1736;1826;1784;1788;2108;1749;1651
CE;;PARDA;;MEDIO INCOMP;SIM;1544;1525;1576;1552;1557;1568;1666;1636;1639;1933;1591;1534
CE;;PARDA;;MEDIO INCOMP;NÃO;131;127;117;98;123;168;160;148;149;175;158;117
CE;;PARDA;;MEDIO COMPL;;22225;21649;20834;21988;22421;22618;24914;24686;23626;25822;22969;20820
CE;;PARDA;;MEDIO COMPL;SIM;20875;20138;19770;20573;20979;21057;23251;22784;21953;24379;21793;19573
CE;;PARDA;;MEDIO COMPL;NÃO;1350;1511;1064;1415;1442;1561;1663;1902;1673;1443;1176;1247
CE;;PARDA;;SUP. INCOMP;;1222;1162;1040;1178;1238;1174;1420;1328;1215;1369;1162;1441
CE;;PARDA;;SUP. INCOMP;SIM;1145;1091;958;1100;1131;1057;1300;1192;1091;1249;1087;1330
CE;;PARDA;;SUP. INCOMP;NÃO;77;71;82;78;107;117;120;136;124;120;75;111
CE;;PARDA;;SUP. COMP;;2706;2249;2401;2478;2767;2753;3259;2517;2360;2394;2226;2870
CE;;PARDA;;SUP. COMP;SIM;2658;2213;2346;2429;2714;2693;3187;2402;2316;2357;2181;2774
CE;;PARDA;;SUP. COMP;NÃO;48;36;55;49;53;60;72;115;44;37;45;96
CE;;PARDA;;MESTRADO;;53;66;61;39;32;62;89;70;35;32;42;95
CE;;PARDA;;MESTRADO;SIM;53;66;60;38;32;62;87;67;35;31;41;95
CE;;PARDA;;MESTRADO;NÃO;0;0;1;1;0;0;2;3;0;1;1;0
CE;;PARDA;;DOUTORADO;;29;14;11;4;14;16;27;24;13;10;6;25
CE;;PARDA;;DOUTORADO;SIM;29;14;11;4;13;16;25;24;13;9;6;25
CE;;PARDA;;DOUTORADO;NÃO;0;0;0;0;1;0;2;0;0;1;0;0
CE;;PARDA;14 A 17;;;47;56;64;46;59;62;60;47;43;83;55;63
CE;;PARDA;14 A 17;;SIM;13;25;19;23;13;12;17;4;8;16;16;8
CE;;PARDA;14 A 17;;NÃO;34;31;45;23;46;50;43;43;35;67;39;55
CE;;PARDA;14 A 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;ATE 5.A INC;;0;0;0;0;0;0;1;0;0;0;0;0
CE;;PARDA;14 A 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;1;0;0;0;0;0
CE;;PARDA;14 A 17;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;6. A 9. FUND;;3;3;2;0;5;2;2;2;3;4;9;5
CE;;PARDA;14 A 17;6. A 9. FUND;SIM;1;0;0;0;1;0;1;0;0;0;0;0
CE;;PARDA;14 A 17;6. A 9. FUND;NÃO;2;3;2;0;4;2;1;2;3;4;9;5
CE;;PARDA;14 A 17;FUND COMPL;;2;4;3;1;0;3;1;4;4;9;2;2
CE;;PARDA;14 A 17;FUND COMPL;SIM;0;0;1;0;0;2;0;0;0;0;1;1
CE;;PARDA;14 A 17;FUND COMPL;NÃO;2;4;2;1;0;1;1;4;4;9;1;1
CE;;PARDA;14 A 17;MEDIO INCOMP;;23;21;31;22;26;40;29;31;25;55;28;36
CE;;PARDA;14 A 17;MEDIO INCOMP;SIM;4;5;3;6;4;3;3;1;1;7;4;3
CE;;PARDA;14 A 17;MEDIO INCOMP;NÃO;19;16;28;16;22;37;26;30;24;48;24;33
CE;;PARDA;14 A 17;MEDIO COMPL;;19;27;28;23;28;17;27;10;11;14;16;19
CE;;PARDA;14 A 17;MEDIO COMPL;SIM;8;20;15;17;8;7;13;3;7;9;11;4
CE;;PARDA;14 A 17;MEDIO COMPL;NÃO;11;7;13;6;20;10;14;7;4;5;5;15
CE;;PARDA;14 A 17;SUP. INCOMP;;0;1;0;0;0;0;0;0;0;1;0;1
CE;;PARDA;14 A 17;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;SUP. INCOMP;NÃO;0;1;0;0;0;0;0;0;0;1;0;1
CE;;PARDA;14 A 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;14 A 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;18 A 24;;;7762;7741;7286;7746;7903;7896;8743;8421;8369;8955;7692;7510
CE;;PARDA;18 A 24;;SIM;6546;6608;6314;6489;6541;6407;7238;7171;6937;7640;6573;6419
CE;;PARDA;18 A 24;;NÃO;1216;1133;972;1257;1362;1489;1505;1250;1432;1315;1119;1091
CE;;PARDA;18 A 24;ANALFABETO;;8;1;6;10;9;10;10;8;7;14;6;9
CE;;PARDA;18 A 24;ANALFABETO;SIM;8;1;6;9;9;9;10;7;6;14;6;8
CE;;PARDA;18 A 24;ANALFABETO;NÃO;0;0;0;1;0;1;0;1;1;0;0;1
CE;;PARDA;18 A 24;ATE 5.A INC;;22;25;37;26;35;35;25;34;34;37;29;24
CE;;PARDA;18 A 24;ATE 5.A INC;SIM;22;25;35;25;35;34;24;33;34;35;29;23
CE;;PARDA;18 A 24;ATE 5.A INC;NÃO;0;0;2;1;0;1;1;1;0;2;0;1
CE;;PARDA;18 A 24;5.A CO FUND;;33;24;22;33;25;30;42;25;39;42;29;30
CE;;PARDA;18 A 24;5.A CO FUND;SIM;33;24;21;32;24;30;41;20;36;41;28;28
CE;;PARDA;18 A 24;5.A CO FUND;NÃO;0;0;1;1;1;0;1;5;3;1;1;2
CE;;PARDA;18 A 24;6. A 9. FUND;;133;154;147;165;152;123;155;160;187;181;191;179
CE;;PARDA;18 A 24;6. A 9. FUND;SIM;131;150;145;164;144;117;155;152;181;176;186;174
CE;;PARDA;18 A 24;6. A 9. FUND;NÃO;2;4;2;1;8;6;0;8;6;5;5;5
CE;;PARDA;18 A 24;FUND COMPL;;308;304;295;287;316;271;285;295;316;346;311;265
CE;;PARDA;18 A 24;FUND COMPL;SIM;301;289;288;276;310;258;270;284;304;336;297;250
CE;;PARDA;18 A 24;FUND COMPL;NÃO;7;15;7;11;6;13;15;11;12;10;14;15
CE;;PARDA;18 A 24;MEDIO INCOMP;;472;470;482;451;454;474;513;456;491;561;490;469
CE;;PARDA;18 A 24;MEDIO INCOMP;SIM;387;382;411;383;364;367;403;377;398;454;370;397
CE;;PARDA;18 A 24;MEDIO INCOMP;NÃO;85;88;71;68;90;107;110;79;93;107;120;72
CE;;PARDA;18 A 24;MEDIO COMPL;;6204;6172;5697;6163;6277;6346;6943;6770;6686;7133;6075;5964
CE;;PARDA;18 A 24;MEDIO COMPL;SIM;5164;5207;4896;5074;5134;5105;5692;5739;5491;6052;5182;5048
CE;;PARDA;18 A 24;MEDIO COMPL;NÃO;1040;965;801;1089;1143;1241;1251;1031;1195;1081;893;916
CE;;PARDA;18 A 24;SUP. INCOMP;;426;409;407;423;442;414;529;498;439;460;386;430
CE;;PARDA;18 A 24;SUP. INCOMP;SIM;354;350;329;350;341;309;415;395;326;357;313;359
CE;;PARDA;18 A 24;SUP. INCOMP;NÃO;72;59;78;73;101;105;114;103;113;103;73;71
CE;;PARDA;18 A 24;SUP. COMP;;156;179;192;188;192;193;240;165;164;174;173;135
CE;;PARDA;18 A 24;SUP. COMP;SIM;146;177;182;176;180;178;228;154;156;168;160;128
CE;;PARDA;18 A 24;SUP. COMP;NÃO;10;2;10;12;12;15;12;11;8;6;13;7
CE;;PARDA;18 A 24;MESTRADO;;0;0;1;0;0;0;0;0;0;0;0;0
CE;;PARDA;18 A 24;MESTRADO;SIM;0;0;1;0;0;0;0;0;0;0;0;0
CE;;PARDA;18 A 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;18 A 24;DOUTORADO;;0;0;0;0;1;0;1;0;0;1;0;1
CE;;PARDA;18 A 24;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;1;0;1
CE;;PARDA;18 A 24;DOUTORADO;NÃO;0;0;0;0;1;0;1;0;0;0;0;0
CE;;PARDA;25 A 39;;;16664;15817;15513;16354;16716;16655;18773;18126;17212;18936;16707;15695
CE;;PARDA;25 A 39;;SIM;16373;15418;15248;16077;16460;16355;18429;17375;16812;18588;16464;15342
CE;;PARDA;25 A 39;;NÃO;291;399;265;277;256;300;344;751;400;348;243;353
CE;;PARDA;25 A 39;ANALFABETO;;33;31;42;30;35;28;38;41;35;32;38;40
CE;;PARDA;25 A 39;ANALFABETO;SIM;31;31;41;30;35;28;37;40;35;32;38;36
CE;;PARDA;25 A 39;ANALFABETO;NÃO;2;0;1;0;0;0;1;1;0;0;0;4
CE;;PARDA;25 A 39;ATE 5.A INC;;235;198;235;252;276;244;243;235;207;293;222;242
CE;;PARDA;25 A 39;ATE 5.A INC;SIM;233;197;231;250;276;241;239;230;205;292;222;234
CE;;PARDA;25 A 39;ATE 5.A INC;NÃO;2;1;4;2;0;3;4;5;2;1;0;8
CE;;PARDA;25 A 39;5.A CO FUND;;139;133;152;166;170;166;154;153;162;206;167;155
CE;;PARDA;25 A 39;5.A CO FUND;SIM;137;128;152;162;170;165;152;149;160;203;167;150
CE;;PARDA;25 A 39;5.A CO FUND;NÃO;2;5;0;4;0;1;2;4;2;3;0;5
CE;;PARDA;25 A 39;6. A 9. FUND;;651;623;697;694;691;691;746;749;690;839;823;812
CE;;PARDA;25 A 39;6. A 9. FUND;SIM;644;610;678;686;679;673;736;716;674;823;813;801
CE;;PARDA;25 A 39;6. A 9. FUND;NÃO;7;13;19;8;12;18;10;33;16;16;10;11
CE;;PARDA;25 A 39;FUND COMPL;;1075;1041;1137;1166;1150;1089;1202;1188;1176;1232;1142;1068
CE;;PARDA;25 A 39;FUND COMPL;SIM;1051;1020;1122;1150;1139;1060;1180;1142;1148;1213;1124;1043
CE;;PARDA;25 A 39;FUND COMPL;NÃO;24;21;15;16;11;29;22;46;28;19;18;25
CE;;PARDA;25 A 39;MEDIO INCOMP;;751;796;787;794;795;800;878;874;852;971;818;800
CE;;PARDA;25 A 39;MEDIO INCOMP;SIM;737;784;775;783;789;779;861;851;835;958;812;791
CE;;PARDA;25 A 39;MEDIO INCOMP;NÃO;14;12;12;11;6;21;17;23;17;13;6;9
CE;;PARDA;25 A 39;MEDIO COMPL;;11308;10726;10416;11019;11222;11255;12538;12320;11765;12857;11361;10049
CE;;PARDA;25 A 39;MEDIO COMPL;SIM;11101;10410;10237;10810;11028;11065;12292;11785;11462;12599;11180;9846
CE;;PARDA;25 A 39;MEDIO COMPL;NÃO;207;316;179;209;194;190;246;535;303;258;181;203
CE;;PARDA;25 A 39;SUP. INCOMP;;650;616;504;619;640;631;722;666;630;729;626;740
CE;;PARDA;25 A 39;SUP. INCOMP;SIM;646;608;502;614;636;622;719;640;621;718;624;711
CE;;PARDA;25 A 39;SUP. INCOMP;NÃO;4;8;2;5;4;9;3;26;9;11;2;29
CE;;PARDA;25 A 39;SUP. COMP;;1771;1438;1503;1587;1711;1712;2185;1628;1498;1563;1380;1566
CE;;PARDA;25 A 39;SUP. COMP;SIM;1742;1416;1470;1565;1682;1683;2148;1557;1477;1543;1358;1509
CE;;PARDA;25 A 39;SUP. COMP;NÃO;29;22;33;22;29;29;37;71;21;20;22;57
CE;;PARDA;25 A 39;MESTRADO;;34;45;37;24;19;35;54;50;19;19;18;52
CE;;PARDA;25 A 39;MESTRADO;SIM;34;45;37;24;19;35;53;47;19;18;17;52
CE;;PARDA;25 A 39;MESTRADO;NÃO;0;0;0;0;0;0;1;3;0;1;1;0
CE;;PARDA;25 A 39;DOUTORADO;;17;8;3;3;7;4;13;14;4;7;3;8
CE;;PARDA;25 A 39;DOUTORADO;SIM;17;8;3;3;7;4;12;14;4;6;3;8
CE;;PARDA;25 A 39;DOUTORADO;NÃO;0;0;0;0;0;0;1;0;0;1;0;0
CE;;PARDA;40 A 59;;;7618;7320;7687;7654;7898;8037;8540;8697;8287;9489;8618;8544
CE;;PARDA;40 A 59;;SIM;7467;7067;7576;7507;7768;7883;8315;8236;8066;9345;8492;8339
CE;;PARDA;40 A 59;;NÃO;151;253;111;147;130;154;225;461;221;144;126;205
CE;;PARDA;40 A 59;ANALFABETO;;73;67;84;70;78;76;67;60;64;93;85;90
CE;;PARDA;40 A 59;ANALFABETO;SIM;72;64;84;69;75;74;66;59;64;93;85;88
CE;;PARDA;40 A 59;ANALFABETO;NÃO;1;3;0;1;3;2;1;1;0;0;0;2
CE;;PARDA;40 A 59;ATE 5.A INC;;367;318;378;333;342;377;408;396;366;536;393;414
CE;;PARDA;40 A 59;ATE 5.A INC;SIM;363;318;373;329;338;376;400;385;360;532;391;406
CE;;PARDA;40 A 59;ATE 5.A INC;NÃO;4;0;5;4;4;1;8;11;6;4;2;8
CE;;PARDA;40 A 59;5.A CO FUND;;156;125;170;166;163;176;168;167;185;285;183;172
CE;;PARDA;40 A 59;5.A CO FUND;SIM;151;123;169;163;162;175;166;158;182;284;181;160
CE;;PARDA;40 A 59;5.A CO FUND;NÃO;5;2;1;3;1;1;2;9;3;1;2;12
CE;;PARDA;40 A 59;6. A 9. FUND;;497;439;523;534;534;507;516;585;593;675;619;647
CE;;PARDA;40 A 59;6. A 9. FUND;SIM;482;435;518;528;522;498;508;559;587;669;614;638
CE;;PARDA;40 A 59;6. A 9. FUND;NÃO;15;4;5;6;12;9;8;26;6;6;5;9
CE;;PARDA;40 A 59;FUND COMPL;;812;712;909;890;807;831;919;837;900;987;913;907
CE;;PARDA;40 A 59;FUND COMPL;SIM;798;701;898;880;793;821;897;798;882;974;905;885
CE;;PARDA;40 A 59;FUND COMPL;NÃO;14;11;11;10;14;10;22;39;18;13;8;22
CE;;PARDA;40 A 59;MEDIO INCOMP;;399;333;365;349;371;392;375;390;386;483;376;314
CE;;PARDA;40 A 59;MEDIO INCOMP;SIM;387;322;359;346;367;389;368;374;374;476;368;311
CE;;PARDA;40 A 59;MEDIO INCOMP;NÃO;12;11;6;3;4;3;7;16;12;7;8;3
CE;;PARDA;40 A 59;MEDIO COMPL;;4428;4482;4438;4503;4631;4724;5098;5291;4880;5536;5148;4501
CE;;PARDA;40 A 59;MEDIO COMPL;SIM;4338;4277;4370;4399;4552;4613;4948;4972;4722;5439;5057;4393
CE;;PARDA;40 A 59;MEDIO COMPL;NÃO;90;205;68;104;79;111;150;319;158;97;91;108
CE;;PARDA;40 A 59;SUP. INCOMP;;137;132;122;131;153;125;162;162;142;172;147;256
CE;;PARDA;40 A 59;SUP. INCOMP;SIM;136;129;120;131;151;122;159;155;140;167;147;247
CE;;PARDA;40 A 59;SUP. INCOMP;NÃO;1;3;2;0;2;3;3;7;2;5;0;9
CE;;PARDA;40 A 59;SUP. COMP;;719;604;669;663;801;792;780;683;653;633;638;1082
CE;;PARDA;40 A 59;SUP. COMP;SIM;710;592;657;648;790;778;757;650;638;622;628;1054
CE;;PARDA;40 A 59;SUP. COMP;NÃO;9;12;12;15;11;14;23;33;15;11;10;28
CE;;PARDA;40 A 59;MESTRADO;;19;21;21;14;13;26;34;17;16;12;23;41
CE;;PARDA;40 A 59;MESTRADO;SIM;19;21;20;13;13;26;33;17;16;12;23;41
CE;;PARDA;40 A 59;MESTRADO;NÃO;0;0;1;1;0;0;1;0;0;0;0;0
CE;;PARDA;40 A 59;DOUTORADO;;11;5;8;1;5;11;13;9;9;2;3;11
CE;;PARDA;40 A 59;DOUTORADO;SIM;11;5;8;1;5;11;13;9;9;2;3;11
CE;;PARDA;40 A 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;60 OU MAIS;;;566;467;543;548;551;574;604;568;554;656;698;666
CE;;PARDA;60 OU MAIS;;SIM;562;448;536;538;542;560;599;553;536;654;692;651
CE;;PARDA;60 OU MAIS;;NÃO;4;19;7;10;9;14;5;15;18;2;6;15
CE;;PARDA;60 OU MAIS;ANALFABETO;;3;9;12;11;7;18;8;8;7;22;18;13
CE;;PARDA;60 OU MAIS;ANALFABETO;SIM;3;9;12;11;7;18;8;8;7;22;18;12
CE;;PARDA;60 OU MAIS;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;1
CE;;PARDA;60 OU MAIS;ATE 5.A INC;;47;33;46;33;27;45;39;31;32;90;52;40
CE;;PARDA;60 OU MAIS;ATE 5.A INC;SIM;47;33;46;32;27;45;39;31;32;90;52;39
CE;;PARDA;60 OU MAIS;ATE 5.A INC;NÃO;0;0;0;1;0;0;0;0;0;0;0;1
CE;;PARDA;60 OU MAIS;5.A CO FUND;;17;6;19;18;23;16;23;18;17;32;19;11
CE;;PARDA;60 OU MAIS;5.A CO FUND;SIM;17;6;18;18;23;16;22;18;17;32;19;11
CE;;PARDA;60 OU MAIS;5.A CO FUND;NÃO;0;0;1;0;0;0;1;0;0;0;0;0
CE;;PARDA;60 OU MAIS;6. A 9. FUND;;57;43;56;51;43;39;44;44;41;61;83;70
CE;;PARDA;60 OU MAIS;6. A 9. FUND;SIM;57;43;56;49;43;39;44;43;40;61;83;68
CE;;PARDA;60 OU MAIS;6. A 9. FUND;NÃO;0;0;0;2;0;0;0;1;1;0;0;2
CE;;PARDA;60 OU MAIS;FUND COMPL;;76;68;83;76;88;89;89;89;84;96;78;100
CE;;PARDA;60 OU MAIS;FUND COMPL;SIM;75;67;80;76;87;86;87;85;83;96;78;99
CE;;PARDA;60 OU MAIS;FUND COMPL;NÃO;1;1;3;0;1;3;2;4;1;0;0;1
CE;;PARDA;60 OU MAIS;MEDIO INCOMP;;30;32;28;34;34;30;31;33;34;38;37;32
CE;;PARDA;60 OU MAIS;MEDIO INCOMP;SIM;29;32;28;34;33;30;31;33;31;38;37;32
CE;;PARDA;60 OU MAIS;MEDIO INCOMP;NÃO;1;0;0;0;1;0;0;0;3;0;0;0
CE;;PARDA;60 OU MAIS;MEDIO COMPL;;266;241;253;279;263;275;308;295;284;281;369;287
CE;;PARDA;60 OU MAIS;MEDIO COMPL;SIM;264;223;250;272;257;266;306;285;271;279;363;282
CE;;PARDA;60 OU MAIS;MEDIO COMPL;NÃO;2;18;3;7;6;9;2;10;13;2;6;5
CE;;PARDA;60 OU MAIS;SUP. INCOMP;;9;4;7;5;2;4;7;2;4;7;3;14
CE;;PARDA;60 OU MAIS;SUP. INCOMP;SIM;9;4;7;5;2;4;7;2;4;7;3;13
CE;;PARDA;60 OU MAIS;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;1
CE;;PARDA;60 OU MAIS;SUP. COMP;;60;28;37;40;63;56;54;41;45;24;35;87
CE;;PARDA;60 OU MAIS;SUP. COMP;SIM;60;28;37;40;62;54;54;41;45;24;35;83
CE;;PARDA;60 OU MAIS;SUP. COMP;NÃO;0;0;0;0;1;2;0;0;0;0;0;4
CE;;PARDA;60 OU MAIS;MESTRADO;;0;0;2;1;0;1;1;3;0;1;1;2
CE;;PARDA;60 OU MAIS;MESTRADO;SIM;0;0;2;1;0;1;1;3;0;1;1;2
CE;;PARDA;60 OU MAIS;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;PARDA;60 OU MAIS;DOUTORADO;;1;1;0;0;1;1;0;1;0;0;0;5
CE;;PARDA;60 OU MAIS;DOUTORADO;SIM;1;1;0;0;1;1;0;1;0;0;0;5
CE;;PARDA;60 OU MAIS;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;AMARELA;;;;336;290;258;293;338;358;1192;360;365;381;395;305
CE;;AMARELA;;;SIM;313;270;243;279;320;336;1169;331;343;366;326;294
CE;;AMARELA;;;NÃO;23;20;15;14;18;22;23;29;22;15;69;11
CE;;AMARELA;;ANALFABETO;;2;1;2;0;3;0;1;1;0;3;0;1
CE;;AMARELA;;ANALFABETO;SIM;2;1;2;0;3;0;1;1;0;3;0;1
CE;;AMARELA;;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;;AMARELA;;ATE 5.A INC;;8;8;7;6;9;4;6;4;4;5;5;5
CE;;AMARELA;;ATE 5.A INC;SIM;8;8;7;6;9;4;6;3;4;5;5;5
CE;;AMARELA;;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;1;0;0;0;0
CE;;AMARELA;;5.A CO FUND;;1;3;1;6;3;2;5;1;2;2;6;2
CE;;AMARELA;;5.A CO FUND;SIM;1;3;1;6;3;2;5;1;2;2;6;1
CE;;AMARELA;;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;1
CE;;AMARELA;;6. A 9. FUND;;7;14;7;4;5;17;7;17;8;14;26;5
CE;;AMARELA;;6. A 9. FUND;SIM;6;14;7;4;4;16;7;16;8;14;14;5
CE;;AMARELA;;6. A 9. FUND;NÃO;1;0;0;0;1;1;0;1;0;0;12;0
CE;;AMARELA;;FUND COMPL;;27;12;8;15;22;18;12;14;19;26;17;8
CE;;AMARELA;;FUND COMPL;SIM;27;12;8;15;22;18;12;13;19;26;16;8
CE;;AMARELA;;FUND COMPL;NÃO;0;0;0;0;0;0;0;1;0;0;1;0
CE;;AMARELA;;MEDIO INCOMP;;20;15;10;12;19;12;30;17;19;24;66;10
CE;;AMARELA;;MEDIO INCOMP;SIM;17;12;9;9;18;10;28;15;18;22;22;9
CE;;AMARELA;;MEDIO INCOMP;NÃO;3;3;1;3;1;2;2;2;1;2;44;1
CE;;AMARELA;;MEDIO COMPL;;227;182;180;198;219;215;557;246;259;253;210;224
CE;;AMARELA;;MEDIO COMPL;SIM;209;165;167;187;204;197;537;223;241;242;202;215
CE;;AMARELA;;MEDIO COMPL;NÃO;18;17;13;11;15;18;20;23;18;11;8;9
CE;;AMARELA;;SUP. INCOMP;;15;24;13;21;21;20;150;16;14;22;15;15
CE;;AMARELA;;SUP. INCOMP;SIM;15;24;12;21;20;20;149;16;13;22;13;15
